# Standard Solar Model [BP98, Phys. Lett. B, 433 (1998) 1-8]
#
# Columns in the Standard Model table (below) represent:
#
# 1)  Mass fraction in units of the solar mass
# 2)  Radius of the zone in units of one solar radius
# 3)  Temperature in units of deg (K)
# 4)  Density in units of g/cm^3
# 5)  Pressure in units of dyn/cm^2
# 6)  Luminosity fraction in units of the solar luminosity
# 7)  X(^1H): the hydrogen mass fraction
# 8)  X(^4He): the helium 4 mass fraction
# 9)  X(^3He): the helium 3 mass fraction
# 10) X(^12C): the carbon 12 mass fraction
# 11) X(^14N): the nitrogen 14 mass fraction
# 12) X(^16O): the oxygen 16 mass fraction
#
# The Table begins here.
# 
0.9767791  0.71822  2.137E+06  1.804E-01  5.283E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9771472  0.72008  2.117E+06  1.779E-01  5.162E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9775105  0.72194  2.098E+06  1.754E-01  5.045E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9778691  0.72379  2.079E+06  1.730E-01  4.930E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9782230  0.72563  2.060E+06  1.706E-01  4.817E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9785722  0.72747  2.042E+06  1.683E-01  4.708E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9789168  0.72929  2.023E+06  1.660E-01  4.600E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9792568  0.73111  2.005E+06  1.637E-01  4.496E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9795922  0.73292  1.986E+06  1.614E-01  4.393E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9808883  0.74007  1.915E+06  1.527E-01  4.006E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9821147  0.74708  1.846E+06  1.445E-01  3.653E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9832741  0.75396  1.780E+06  1.367E-01  3.332E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9843690  0.76070  1.716E+06  1.294E-01  3.038E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9854019  0.76730  1.655E+06  1.224E-01  2.771E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9863755  0.77377  1.595E+06  1.158E-01  2.527E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9872924  0.78011  1.538E+06  1.096E-01  2.304E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9881550  0.78631  1.483E+06  1.037E-01  2.101E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9889658  0.79237  1.430E+06  9.808E-02  1.916E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9897273  0.79830  1.379E+06  9.280E-02  1.748E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9904419  0.80409  1.329E+06  8.780E-02  1.594E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9911119  0.80975  1.282E+06  8.307E-02  1.453E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9917397  0.81528  1.236E+06  7.860E-02  1.325E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9923273  0.82067  1.191E+06  7.437E-02  1.209E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9928770  0.82594  1.149E+06  7.037E-02  1.102E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9933907  0.83107  1.108E+06  6.658E-02  1.005E+13  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9938706  0.83608  1.068E+06  6.300E-02  9.168E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9943185  0.84097  1.030E+06  5.961E-02  8.361E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9947362  0.84573  9.928E+05  5.640E-02  7.625E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9951255  0.85036  9.572E+05  5.337E-02  6.954E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9954882  0.85488  9.229E+05  5.049E-02  6.341E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9958258  0.85927  8.899E+05  4.778E-02  5.783E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9961398  0.86355  8.580E+05  4.521E-02  5.274E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9964317  0.86771  8.273E+05  4.278E-02  4.810E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9967029  0.87176  7.977E+05  4.048E-02  4.387E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9969548  0.87569  7.691E+05  3.831E-02  4.000E+12  1.00001  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9971886  0.87952  7.416E+05  3.625E-02  3.648E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9974054  0.88324  7.151E+05  3.430E-02  3.327E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9976063  0.88685  6.895E+05  3.245E-02  3.034E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9977926  0.89036  6.648E+05  3.071E-02  2.767E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9979650  0.89377  6.411E+05  2.906E-02  2.524E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9981246  0.89708  6.181E+05  2.750E-02  2.302E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9982723  0.90029  5.961E+05  2.602E-02  2.099E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9984089  0.90341  5.748E+05  2.462E-02  1.914E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9985351  0.90643  5.543E+05  2.330E-02  1.746E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9986518  0.90936  5.345E+05  2.205E-02  1.592E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9987595  0.91221  5.154E+05  2.086E-02  1.452E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9988589  0.91497  4.970E+05  1.974E-02  1.324E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9989507  0.91764  4.793E+05  1.868E-02  1.208E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9990353  0.92023  4.623E+05  1.767E-02  1.101E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9991134  0.92274  4.458E+05  1.672E-02  1.004E+12  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9991853  0.92518  4.300E+05  1.582E-02  9.161E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9992516  0.92753  4.147E+05  1.497E-02  8.355E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9993126  0.92982  4.000E+05  1.417E-02  7.619E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9993689  0.93203  3.858E+05  1.341E-02  6.949E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9994206  0.93417  3.721E+05  1.269E-02  6.337E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9994682  0.93624  3.589E+05  1.201E-02  5.780E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9995120  0.93825  3.462E+05  1.136E-02  5.271E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9995523  0.94019  3.340E+05  1.075E-02  4.807E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9995894  0.94207  3.222E+05  1.017E-02  4.384E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9996234  0.94388  3.108E+05  9.623E-03  3.998E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9996547  0.94564  2.999E+05  9.106E-03  3.646E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9996834  0.94735  2.893E+05  8.617E-03  3.326E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
0.9997095  0.94897  2.793E+05  8.157E-03  3.036E+11  1.00000  0.73902  0.24276  1.00E-04  3.11E-03  9.64E-04  8.73E-03
